FIYAT,IL,ILCE,MAHALLE,ILAN_NO,ARSA_TIPI,METREKARE,KREDIYE_UYGUNLUK,TAPU_DURUMU,TAKAS,KAT_KARSILIGI,ILGILI_BELEDIYE,METREKARE_BIRIM_FIYAT,ADA,PARSEL,KIRA_GETIRISI
200000,ESKISEHIR,TEPEBASI,CAMLICA,98433-146,I_K,150,UYGUN,MUSTAKIL PARSEL,EVET,EVET,,1000,6332,2,
510000,AMASYA,MERZIFON,BUGDAYLI,57974-1413,TARLA,5447,BILINMIYOR,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
425000,ISTANBUL,SILE,CAVUS,99832-78,I_K,367,,,,HAYIR,,,,,
170000,MUGLA,MARMARIS,SOGUT,72638-1928,TARLA,1130,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,MARMARIS,,,,
335000,MANISA,SALIHLI,HACIKOSELI,37897-1117,TARLA,56000,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,SALIHLI,,1,1,
320000,IZMIR,SEFERIHISAR,BEYLER,0-34629747,I_K,1426,UYGUN,MUSTAKIL PARSEL,EVET,EVET,SEFERIHISAR,,255,2,111111.0
130000,KOCAELI,KARAMURSEL,AVCIKOY,56374-3051,TARLA,2091,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,KARAMURSEL,,258,21,
1100000,IZMIR,CESME,MUSALLA,70673-1452,I_K,800,UYGUN,MUSTAKIL PARSEL,,HAYIR,,,8002,3,
220000,BURSA,IZNIK,BOYALICA,113162-77,TARLA,1008,UYGUN,MUSTAKIL PARSEL,EVET,EVET,BURSA IZNIK BELEDIYE,220,187,3,
2960000,BALIKESIR,BANDIRMA,BEZIRCI,71579-504,I_S,32816,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,,90,,,
450000,MANISA,SALIHLI,GOKEYUP,37897-510,BAHCE,60000,,,,HAYIR,,,,,
500000,SAKARYA,KARASU,KABAKOZ,24006-1570,I_K,628,UYGUN,,HAYIR,HAYIR,,,,,
4250000,MUGLA,ULA,GOKCE,29083-16271,M_A,61672,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,ULA,,218,14,
9000000,BALIKESIR,BURHANIYE,OREN,21940-5581,M_A,7500,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,BURHANIYE,,,,
300000,KARAMAN,MERKEZ,BAHCELIEVLER,84909-67,I_K,504,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,KARAMAN,595,3238,3,
950000,ANKARA,KAHRAMANKAZAN,GUVENC,80634-561,BAHCE,9578,,MUSTAKIL PARSEL,,HAYIR,KAHRAMAN KAZAN,99,116,21,
175000,TEKIRDAG,SARKOY,KIRAZLI,80704-1357,BAHCE,1800,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,SARKOY,,,,
28000,EDIRNE,MERIC,KARAYUSUFLU,83407-325,TARLA,4312,UYGUN,,HAYIR,HAYIR,,,170,1,
340000,ANKARA,CANKAYA,YASAMKENT,5691-4714,I_K,232,UYGUN,,,HAYIR,,,,,
325000,ANKARA,KALECIK,ARKBURK,71881-491,TARLA,20000,,,,HAYIR,KALECIK,16,1,1,
470000,ANTALYA,AKSU,FATIH,7666-215,I_K,1042,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,AKSU,,58,11,
200000,BALIKESIR,BURHANIYE,HISARKOY,118229-37,TARLA,2534,,,,HAYIR,,,,,
3000000,BALIKESIR,KARESI,YENIKOY,118353-49,TARLA,6131,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
145000,SAKARYA,AKYAZI,RESADIYE,98173-40,I_K,500,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,AKYAZI,290,,,
475000,MANISA,SALIHLI,YESILOVA,100213-446,I_K,1300,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,,,,,
175000,KIRKLARELI,BABAESKI,HAZINEDAR,118168-30,I_K,1358,,MUSTAKIL PARSEL,EVET,HAYIR,,,,,
1000,ISTANBUL,SISLI,MECIDIYEKOY,43293-671,K_T,6043,UYGUN,MUSTAKIL PARSEL,HAYIR,EVET,SISLI,34,3458,5,2.0
1495000,BURSA,OSMANGAZI,DEMIRTAS SAKARYA,101039-134,I_K,1156,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
500000,BALIKESIR,GOMEC,KOBASLAR,86071-528,TARLA,30000,,,,HAYIR,,,,,
270000,SAKARYA,PAMUKOVA,PINARLI,80216-388,TARLA,4600,,HISSELI TAPU,,HAYIR,PAMUKOVA,,,,
7920000,IZMIR,KEMALPASA,ISTIKLAL,49636-1152,I_S,11000,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,KEMALPASA,,1,1,
400000,AYDIN,EFELER,TEPEKOY,19625-4795,TARLA,3000,,,,HAYIR,,,,,
160000,KOCAELI,KARAMURSEL,YALAKDERE,113162-129,TARLA,4009,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,KARAMURSEL BELEDIYE,40000,101,40,200.0
590000,ANKARA,GOLBASI,BAHCELIEVLER,118800-28,I_K,1500,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,GOLBASI,,0,0,2000.0
2700000,IZMIR,KINIK,YENI,6579-1588,TARLA,10100,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,KINIK,125,,,
55000,KOCAELI,KANDIRA,CALYER,98907-154,TARLA,2018,UYGUN DEGIL,MUSTAKIL PARSEL,EVET,HAYIR,KANDIRA,,,39,
1750000,DUZCE,AKCAKOCA,YENI,104504-162,I_K,9000,,,,EVET,,,,,
250000,ESKISEHIR,TEPEBASI,SIRINTEPE,64667-1040,I_K,210,BILINMIYOR,MUSTAKIL PARSEL,EVET,EVET,,,15208,5,
60000,TEKIRDAG,SARAY,AYASPASA,104228-222,TARLA,282,UYGUN DEGIL,HISSELI TAPU,EVET,HAYIR,SARAY,212,321,32,
91425000,MUGLA,MILAS,KIYIKISLACIK,83524-44,I_K,140655,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,MILAS,650,,,
120000,HATAY,YAYLADAGI,SENKOY,44780-1466,I_K,608,,,,HAYIR,YAYLADAGI,200,120,472,
1100000,BALIKESIR,BURHANIYE,GERIS,84104-1239,TARLA,23800,,MUSTAKIL PARSEL,,HAYIR,,,,,
1000000,KONYA,MERAM,LALEBAHCE,5115-3006,I_K,1000,,MUSTAKIL PARSEL,HAYIR,HAYIR,MERAM,400,22441,2,
1500000,VAN,EDREMIT,SABANIYE,3377-3378,I_K,5110,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,EDREMIT,294,249,33,
350000,BALIKESIR,BURHANIYE,SAHINLER,84104-1336,TARLA,9300,,,,HAYIR,,,,,
1000000,AKSARAY,MERKEZ,HASAS,692542-270,I_K,927,,,,HAYIR,,,,,
200000,BALIKESIR,IVRINDI,GOKCEYAZI,92399-123,TARLA,3103,,,,HAYIR,IVRINDI,,,,
2380000,BOLU,MERKEZ,PIROGLU,98707-101,TARLA,14000,BILINMIYOR,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
7000000,BALIKESIR,ERDEK,HALITPASA,45396-1257,ZEYTINLIK,41800,,,HAYIR,HAYIR,ERDEK,,,,
5300000,DUZCE,CUMAYERI,TASLIK,64500-1030,TARLA,105864,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,,,,,
7000000,BALIKESIR,EDREMIT,AVCILAR,115926-47,I_K,7000,UYGUN,HISSELI TAPU,HAYIR,EVET,EDREMIT BELEDIYESI,1000,,,
87000,ANKARA,AYAS,BASBEREKET,0-35873141,BAHCE,500,,,,HAYIR,,,,,
55000,DUZCE,CILIMLI,HIZARDERE,111817-51,BAHCE,7000,,,,HAYIR,,,,,
2698000,KAYSERI,KOCASINAN,OSMANGAZI,68773-610,I_K,2698,,MUSTAKIL PARSEL,HAYIR,EVET,KOCASINAN,1000,1,1,
3500000,IZMIR,URLA,YENICE,17410-2200,TARLA,5600,UYGUN,MUSTAKIL PARSEL,HAYIR,EVET,URLA,457,,,
245000,SAKARYA,AKYAZI,YENI,115070-72,I_K,604,UYGUN,MUSTAKIL PARSEL,,HAYIR,,406,,,
580000,BALIKESIR,EDREMIT,GURE,0-11435154,BAHCE,1604,,BILINMIYOR,,HAYIR,GURE,,636,33,
55000,ISTANBUL,ARNAVUTKOY,YAVUZ SELIM,113746-8,I_K,11,UYGUN DEGIL,HISSELI TAPU,EVET,EVET,ARNAVUTKOY,,,16131,
300000,BALIKESIR,AYVALIK,TURKOZU,73433-768,I_K,460,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,AYVALIK,552,150,22,
215000,SAKARYA,SERDIVAN,BESEVLER,31400-676,TARLA,3000,BILINMIYOR,MUSTAKIL PARSEL,HAYIR,HAYIR,SERDIVAN,,,,
1100000,IZMIR,URLA,ISKELE,25424-2599,TARLA,2800,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,URLA,,,,
490000,KONYA,SELCUKLU,ASAGIPINARBASI,67219-520,TARLA,6513,UYGUN,HISSELI TAPU,HAYIR,HAYIR,SELCUKLU,75,29886,13,
70000,CANAKKALE,BIGA,CESMEALTI,110039-201,I_K,300,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,GUMUSCAY BELEDIYESI,,,,
550000,MUGLA,KAVAKLIDERE,CAYBOYU,692350-194,I_T,11500,,MUSTAKIL PARSEL,HAYIR,HAYIR,KAVAKLIDERE,,0,2475,
550000,ISTANBUL,SILE,KUMBABA,98394-183,I_K,323,,,,HAYIR,,,,,
400000,ANKARA,YENIMAHALLE,YAKACIK,9505-3589,I_T,551,,HISSELI TAPU,HAYIR,HAYIR,YENIMAHALLE,725,,,
2800000,SAKARYA,SAPANCA,AKCAY,117470-8,TARLA,14000,UYGUN,HISSELI TAPU,HAYIR,HAYIR,SAPANCA,200,,230,
105000,ESKISEHIR,TEPEBASI,ESENTEPE,93644-648,I_K,131,UYGUN DEGIL,MUSTAKIL PARSEL,EVET,HAYIR,TEPEBASI,,10823,35,
155000,MANISA,SALIHLI,MERSINDERE,100213-432,ZEYTINLIK,6800,UYGUN DEGIL,HISSELI TAPU,HAYIR,HAYIR,,,,,
5600000,ANKARA,CANKAYA,ALACAATLI,43940-847,K_T,8000,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,CANKAYA,700,,,52500.0
475000,IZMIR,KARABURUN,EGLENHOCA,85673-88,K_T,718,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
255000,TEKIRDAG,ERGENE,MARMARACIK,64979-49,I_K,535,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,ERGENE,476,,,
900000,ANTALYA,KEMER,OVACIK,114744-53,TARLA,31000,,,,HAYIR,,,,,
1400000,GIRESUN,TIREBOLU,DEMIRCI,119638-30,BAHCE,18232,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,68,,,
1120000,SAMSUN,ATAKUM,GUZELYURT,92198-206,TARLA,10810,,MUSTAKIL PARSEL,EVET,HAYIR,ATAKUM,,,,
700000,HATAY,YAYLADAGI,KULAC,73243-404,TARLA,12260,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,YAYLADAG,,,,
1900000,TEKIRDAG,KAPAKLI,KARAAGAC,39617-261,K_T,1587,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,KAPAKLI,,661,5,
83000,KONYA,KARATAY,SARACOGLU,67219-364,I_K,570,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,KARATAY,145,24755,11,
245000,ANKARA,ELMADAG,KARACAHASAN,49047-249,TARLA,10500,UYGUN,MUSTAKIL PARSEL,EVET,EVET,ELMADAG,19,180,27,
258000,BALIKESIR,BANDIRMA,EDINCIK,7767-842,TARLA,6000,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,BANDIRMA,,0,798,
200000,ANKARA,CANKAYA,YAKUPABDAL,54806-48,TARLA,1500,,,,HAYIR,,,,,
1750000,ANKARA,AYAS,HACIMEMI,18354-8102,I_K,14500,,MUSTAKIL PARSEL,,HAYIR,AYAS,,,,
145000,KIRKLARELI,BABAESKI,KUZUCARDAGI,111164-234,M_A,1500,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
45000,BALIKESIR,GONEN,GUNDOGDU,114943-24,TARLA,3300,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,GONEN,,,,
5000000,TRABZON,ORTAHISAR,1 NOLU BOSTANCI,86348-557,I_K,7000,,,,EVET,,,,,
110000,ISTANBUL,BUYUKCEKMECE,ALKENT 2000,94022-259,M_A,282,UYGUN DEGIL,HISSELI TAPU,HAYIR,HAYIR,BUYUKCEKMECE,,,,
88000,AYDIN,SULTANHISAR,SALAVATLI,19625-4670,I_K,275,,,,EVET,,,,,
1000,IZMIR,SEFERIHISAR,HIDIRLIK,26467-5342,I_K,4750,UYGUN,,,HAYIR,,1000,1040,,
1000000,BALIKESIR,HAVRAN,TEKKE,95789-182,ZEYTINLIK,8600,,,,HAYIR,,,,,
280000,BALIKESIR,AYVALIK,KAZIM KARABEKIR,51145-1145,ZEYTINLIK,8500,,,,HAYIR,,,,,
55000000,IZMIR,KONAK,HALKAPINAR,31220-4055,K_T,6053,UYGUN,HISSELI TAPU,HAYIR,EVET,IZMIR,9000,,,
12500000,BURSA,OSMANGAZI,ALASARKOY,6324-511,I_T,6500,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,OSMANGAZI,,,,
300000,BURSA,NILUFER,IHSANIYE,84114-142,I_K,90,UYGUN,MUSTAKIL PARSEL,,EVET,NILUFER,,2061,8,
125000,ANKARA,POLATLI,SENTEPE,65106-375,BAG,970,,,,HAYIR,,,,,
480000,DENIZLI,MERKEZEFENDI,BAHCELIEVLER,116540-77,I_K,420,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,MERKEZEFENDI,,0,1,
6000000,BALIKESIR,AYVALIK,KUCUKKOY,119110-20,K_T,1980,,,,HAYIR,AYVALIK BELEDIYESI,3030,,,
1500000,IZMIR,DIKILI,CUMHURIYET,58372-2655,I_T,4952,UYGUN,BILINMIYOR,HAYIR,HAYIR,,,328,5,
275000,MUGLA,DALAMAN,GURKOY,114026-240,TARLA,973,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
360000,TRABZON,ORTAHISAR,KIRECHANE,13612-477,BAHCE,3050,BILINMIYOR,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
2200000,CANAKKALE,AYVACIK,KOSEDERE,65273-1440,TARLA,17700,,,,HAYIR,,,,,
13000000,AYDIN,KUSADASI,KADINLAR DENIZI,78233-2621,I_K,5500,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,,,,,
100000,IZMIR,CIGLI,INONU,78870-1049,I_K,150,UYGUN,,HAYIR,HAYIR,CIGLI,,,,
700000,DENIZLI,MERKEZEFENDI,SEMIKLER,91580-753,I_K,584,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,MERKEZEFENDI,1200,,,
750000,BALIKESIR,AYVALIK,KAZIM KARABEKIR,51145-1144,ZEYTINLIK,160000,,,,HAYIR,,,,,
1500000,ISTANBUL,FATIH,KOCA MUSTAFAPASA,1297-11783,I_T,80,,KAT MULKIYETI,,HAYIR,,,,,
120000,HATAY,YAYLADAGI,SENKOY,44780-1464,I_K,615,,,,HAYIR,YAYLADAG,200,334,8,
180000,KIRKLARELI,LULEBURGAZ,DERE,7383-1551,TARLA,14291,BILINMIYOR,MUSTAKIL PARSEL,HAYIR,HAYIR,,,295,8,
571000,ANTALYA,KEPEZ,SELALE,118442-1,I_K,571,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,KEPEZ,,458,24,
220000,BALIKESIR,AYVALIK,KUCUKKOY,42916-1602,ZEYTINLIK,6200,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,AYVALIK,,,,7500.0
600000,IZMIR,URLA,SIRA,114115-76,I_K,352,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,URLA,1705,365,45,
800000,KIRKLARELI,LULEBURGAZ,KARAAGAC,5724-1397,I_K,2988,,,,HAYIR,LULEBURGAZ,,,,
150000,TEKIRDAG,MARMARAEREGLISI,DEREAGZI,119571-6,I_K,220,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,,,,,
132500,EDIRNE,HAVSA,ABALAR,88137-1249,TARLA,5300,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,,,,,
175000,ANKARA,YENIMAHALLE,MEMLIK,96259-341,M_A,1390,UYGUN,HISSELI TAPU,EVET,HAYIR,YENIMAHALLE,1000,134,30,500.0
325000,IZMIR,GUZELBAHCE,PAYAMLI,113856-2,BAHCE,940,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,GUZELBAHCE,,127,47,300.0
37000,ZONGULDAK,MERKEZ,CAYDAMAR,77479-83,TARLA,120,UYGUN DEGIL,ZILLIYET,HAYIR,HAYIR,ZONGULDAK,,,,
48000,KIRKLARELI,LULEBURGAZ,CELALIYE,114426-77,I_K,286,BILINMIYOR,HISSELI TAPU,,HAYIR,LULEBURGAZ,,,2457,
1250000,BALIKESIR,BANDIRMA,YENIYENICE,119014-16,CIFTLIK,22200,UYGUN,,,HAYIR,,,,1341,
570000,MUGLA,MARMARIS,TURGUT,80481-508,TARLA,553,,,,HAYIR,MARMARIS,,,,
215000,ADANA,SEYHAN,MIDIK,77451-1307,I_K,360,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,SEYHAN,,,,
